,title,author,date,thumb,excerpt,article_url,website_name
10,Multiple Bitcoin Price ATHs? Binance CEO Weighs In on Bitcoin Halving,Alex Dovbnya,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0268.jpg,"<p>Binance, one of the world's largest cryptocurrency exchanges, has added a bitcoin halving countdown to its homepage. In his <a rel=""nofollow"" target=""_blank"" href=""https://www.binance.com/en/feed/post/1286229?ref=10033515&amp;utm_medium=web_share_copy"">post</a>, CEO Changpeng Zhao has hinted that the price of Bitcoin could see multiple all-time highs if the flagship cryptocurrency were to repeat previous price cycles. </p>",http://u.today//multiple-bitcoin-price-aths-binance-ceo-weighs-in-on-bitcoin-halving,U Today
11,Shiba Inu Eyes Explosive 353% Surge in Large Transactions Worth 2.6 Trillion SHIB,Gamza Khanzadaev,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0271_0.jpg,"<p dir=""ltr"">In a stunning turn of events, <a href=""https://u.today/shibarium-boosts-shiba-inus-network-growth-with-major-transactions-milestone"">Shiba Inu (SHIB)</a> ecosystem has been shaken to its core by an unprecedented surge in substantial on-chain transactions. According to a report by IntoTheBlock, the standout highlight of this phenomenon is a jaw-dropping 353% surge in large transactions valued at $100,000 or more. This meteoric rise unfolded within the span of a day since the weekend started.</p>",http://u.today//shiba-inu-eyes-explosive-353-surge-in-large-transactions-worth-26-trillion-shib,U Today
12,"Bancor (BNT) up 48%, Here's Possible Reason",Godfrey Benjamin,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0269.jpg,"<p dir=""ltr"">There is an ongoing onslaught in the digital currency ecosystem today, as marked by the more than 0.30% drop in combined market capitalization, which is now pegged at $1.09 trillion. Amid this rout, decentralized finance (DeFi) protocol Bancor (BNT) is shining brightly, with its <a rel=""nofollow"" target=""_blank"" href=""https://coinmarketcap.com/currencies/bancor/#Chart"">price up</a> by more than 48% to $0.6201.</p>",http://u.today//bancor-bnt-up-48-heres-possible-reason,U Today
13,XRP Dives Under Crucial Support Level: Price Drop Incoming?,Arman Shirinyan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0273.jpg,"<p dir=""ltr""><a href=""https://u.today/xrp-heavily-squeezed-volatility-surge-imminent"">XRP</a> has recently taken a dive below a significant support level, raising concerns among investors and traders about its immediate future. As of the latest data, XRP is trading at $0.5133, a value that is indicative of the bearish sentiment surrounding the asset.</p>",http://u.today//xrp-dives-under-crucial-support-level-price-drop-incoming,U Today
14,XRP Ledger Unveils Crucial Feature: Details,Godfrey Benjamin,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40899.jpg,"<p dir=""ltr"">XRP Ledger (XRPL) has <a rel=""nofollow"" target=""_blank"" href=""https://twitter.com/xrpscan/status/1711278508465385735"">introduced</a> a new feature that is aimed at improving the transparency of the protocol while serving its developer base much better. According to an X update from XRPScan, XRPL now has Ledger Object Support. This new innovation is being pushed to make XRPL more usable for both the developers building on it as well as users looking to make an inspection.</p>",http://u.today//xrp-ledger-unveils-crucial-feature-details,U Today
15,XRP and Solana (SOL) Options Officially Arriving at Major Crypto Exchange in January,Gamza Khanzadaev,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0275.jpg,"<p dir=""ltr"">In a strategic move amid a sluggish crypto market, Deribit, the world's leading cryptocurrency options exchange, has revealed its groundbreaking plan to launch options trading for <a href=""https://u.today/xrp-dives-under-crucial-support-level-price-drop-incoming"">XRP</a> and <a href=""https://u.today/solana-sol-sets-itself-up-for-golden-cross"">Solana (SOL)</a> come January, reports <a rel=""nofollow"" target=""_blank"" href=""https://www.bloomberg.com/news/articles/2023-10-09/deribit-to-offer-options-on-sol-xrp-matic-and-expand-in-eu"">Bloomberg</a>.</p>",http://u.today//xrp-and-solana-sol-options-officially-arriving-at-major-crypto-exchange-in-january,U Today
16,Cardano Founder Slams New Book on FTX Crash as “Apology Tour” for SBF,Yuri Molchan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40897.jpg,"<p lang=""en-GB"">Founder of Cardano, mathematician and billionaire <a href=""https://u.today/cardano-founder-charles-hoskinson-refutes-claims-of-abandoned-projects"">Charles Hoskinson</a>, has taken to the X social media platform to share his take on the recently released book on the scandalous collapse of the FTX crypto giant in November last year.</p>",http://u.today//cardano-founder-slams-new-book-on-ftx-crash-as-apology-tour-for-sbf,U Today
17, Binance CZ Makes Bold Bitcoin Prediction Regarding Coming BTC Halving,Yuri Molchan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0278.jpg,"<p lang=""en-GB"">Changpeng Zhao, chief executive and cofounder of Binance exchange, has published a post on the new <a href=""https://u.today/binance-launches-elon-musks-x-apps-crypto-rival-cz-spreads-word"">Binance Feed platform</a> (part of Binance, not a separate website) and then shared a link to it on the X app.</p>",http://u.today//binance-cz-makes-bold-bitcoin-prediction-regarding-coming-btc-halving,U Today
18,Ripple Selling? Millions of XRP on Move to New Destination,Tomiwabold Olajide,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40903.jpg,"<p>Crypto data tracker <a rel=""nofollow"" target=""_blank"" href=""https://twitter.com/whale_alert/status/1711252591407931703"">Whale Alert</a> reports that millions of XRP shifted in recent hours. In total, 89 million XRP were transferred to new destinations.</p>",http://u.today//ripple-selling-millions-of-xrp-on-move-to-new-destination,U Today
19,Elon Musk Supports Dogecoin Creator's Thesis,Arman Shirinyan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40901.jpg,"<p dir=""ltr"">In a recent exchange on the social media platform <a rel=""nofollow"" target=""_blank"" href=""https://twitter.com/elonmusk/status/1711214915317289274"">X</a>, previously known as Twitter, we saw two influential figures weigh in on a contentious topic. The debate was sparked by a statement from the SEC in the Coinbase case, asserting that ""<a href=""https://u.today/cardano-founder-slams-new-book-on-ftx-crash-as-apology-tour-for-sbf"">crypto</a> has 'no innate or inherent value.'""</p>",http://u.today//elon-musk-supports-dogecoin-creators-thesis,U Today
20,XRP Community Celebrates as Binance Introduces New Trading Pair,Gamza Khanzadaev,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40911.jpg,"<p dir=""ltr"">In a recent update, <a rel=""nofollow"" target=""_blank"" href=""https://www.binance.com/en/support/announcement/binance-adds-wbeth-more-pairs-on-cross-margin-isolated-margin-bd158e431cd24479811b777132583880"">Binance</a>, a leading cryptocurrency exchange, announced the addition of WBETH as a new collateral asset on both the Cross Margin and Isolated Margin platforms. This update also introduced several new trading pairs on Cross Margin and Isolated Margin, expanding the options available to traders.</p>",http://u.today//xrp-community-celebrates-as-binance-introduces-new-trading-pair,U Today
21,Ethereum Foundation Just Sold Millions in ETH Before Price Made Another Drop,Yuri Molchan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0285.jpg,"<p lang=""en-GB"">According to various on-chain data sources, earlier today, Ethereum Foundation transferred a substantial amount of Ethereum (ETH) to Uniswap DEX. A total of 1,700 ETH was sold for 2.738 million USDC.</p>",http://u.today//ethereum-foundation-just-sold-millions-in-eth-before-price-made-another-drop,U Today
22,"SHIB, XRP, ADA Most Hit in Crypto Market Flash Crash",Godfrey Benjamin,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40909.jpg,"<p dir=""ltr"">The digital currency ecosystem is fast receding in what appears to be an unexpected flash crash engulfing the market. The combined digital currency is <a rel=""nofollow"" target=""_blank"" href=""https://coinmarketcap.com/"">down</a> by 1.52% to $1.07, fueling the paring of gains even from coins that started the new week off on a mildly bullish note. With the current switch in momentum, Shiba Inu (SHIB), XRP and Cardano (ADA) appear to be the biggest hit altcoins today.</p>",http://u.today//shib-xrp-ada-most-hit-in-crypto-market-flash-crash,U Today
23,"Bitcoin (BTC) Dips Below $28,000: Here's What to Know",Tomiwabold Olajide,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0281.jpg,"<p><a href=""https://u.today/bitcoin-rare-184-billion-btc-bug-recounted-how-satoshi-fixed-this-issue"">Bitcoin</a> recovered above the much-coveted $28,000 level on Oct. 6, reaching highs of $28,288. In the days following, Bitcoin oscillated back and forth near the $28,000 critical level but was unable to surpass the $28,110 mark.</p>",http://u.today//bitcoin-btc-dips-below-28000-heres-what-to-know,U Today
24,Fantom Becoming Ghost Chain? Dramatic Multichain Hack Killed Whole Network,Arman Shirinyan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40912.jpg,"<p dir=""ltr"">The decentralized finance (DeFi) landscape has been riddled with vulnerabilities, and the recent <a href=""https://u.today/multichain-hack-fantom-foundation-reveals-next-steps"">Multichain hack</a> has added another dark chapter to its history. <a rel=""nofollow"" target=""_blank"" href=""https://defillama.com/chain/Fantom"">Fantom</a>, a high-performance, scalable and secure smart contract platform, has been hit hard after its colossal $1.5 billion exploit, raising questions about its future viability.</p>",http://u.today//fantom-becoming-ghost-chain-dramatic-multichain-hack-killed-whole-network,U Today
25,Cardano-Linked AI Platform Partners With Oldest Metaverse Decentraland,Vladislav Sopov,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40908.jpg,"<p>SophiaVerse (SOPH), an immersive project centered around humanoid robot Sophia, expands to Decentraland (MANA), the longest-running metaverse and play-to-earn ecosystem. SophiaVerse (SOPH) users can get rewarded wth unique assets from Decentraland (MANA).</p>",http://u.today//cardano-linked-ai-platform-partners-with-oldest-metaverse-decentraland,U Today
26,Interest in Bitcoin (BTC) Plunges to Lowest Level Since 2020,Alex Dovbnya,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0291.jpg,"<p>Search interest in <a href=""https://u.today/bitcoin-btc-might-reach-98x-price-of-gold-analyst"">Bitcoin</a>, the pioneer digital currency, has dipped to its lowest level since October 2020, according to <a rel=""nofollow"" target=""_blank"" href=""#"">Google Trends data</a>. The flagship cryptocurrency is currently sitting at the $27,500 level.</p>",http://u.today//interest-in-bitcoin-btc-plunges-to-lowest-level-since-2020,U Today
27,Ripple v. SEC: Legal Veteran Unveils Key Exit Route for XRP Case,Gamza Khanzadaev,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/s0289.jpg,"<p dir=""ltr"">In a surprising turn of events, former SEC director in San Francisco <a rel=""nofollow"" target=""_blank"" href=""https://x.com/Marc_Fagel/status/1711049143379214558?s=20"">Marc Fagel</a> has emerged as a prominent voice in the ongoing Ripple v. SEC legal saga. Fagel, a seasoned law enforcement specialist, has put forth compelling strategies that could potentially define the course of the <a href=""https://u.today/xrp-community-celebrates-as-binance-introduces-new-trading-pair"">XRP</a> case.</p>",http://u.today//ripple-v-sec-legal-veteran-unveils-key-exit-route-for-xrp-case,U Today
28,Shytoshi Kusama Names One Vital Reason For Future SHIB Price Rise,Yuri Molchan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40924.jpg,"<p lang=""en-GB"">After a recent tweet thread dedicated to global events and unrelated to SHIB or crypto, the lead developer of the popular <a href=""https://u.today/shibarium-boosts-shiba-inus-network-growth-with-major-transactions-milestone"">Shiba Inu meme coin</a> received a comment where the author pointed out the fact that the SHIB price ""hasn't moved an inch.""</p>",http://u.today//shytoshi-kusama-names-one-vital-reason-for-future-shib-price-rise,U Today
29,Elon Musk Infects XRP Army With Enthusiasm With His X Post,Yuri Molchan,"October 09,2023 ",https://u.today/sites/default/files/styles/736x/public/2023-10/40932.jpg,"<p lang=""en-GB"">In a post published earlier today on the X social media platform, the owner of this platform and Tesla CEO <a href=""https://u.today/biggest-doge-fan-elon-musk-scores-new-record-on-x-app"">Elon Musk</a> shared a new short video that features the X app logo. It prompted a heated reaction from the crypto community and especially from the XRP army. They again noted the striking similarity of the X symbol of the app to the XRP logo.</p>",http://u.today//elon-musk-infects-xrp-army-with-enthusiasm-with-his-x-post,U Today
